GST-PERP,-0.000803,2022-05-16T20:00:00+00:00
GST-PERP,-0.000786,2022-05-16T21:00:00+00:00
GST-PERP,-0.000787,2022-05-16T22:00:00+00:00
GST-PERP,-0.000869,2022-05-16T23:00:00+00:00
GST-PERP,-0.000766,2022-05-17T00:00:00+00:00
GST-PERP,-0.000676,2022-05-17T01:00:00+00:00
GST-PERP,-0.000714,2022-05-17T02:00:00+00:00
GST-PERP,-0.000708,2022-05-17T03:00:00+00:00
GST-PERP,-0.000622,2022-05-17T04:00:00+00:00
GST-PERP,-0.000647,2022-05-17T05:00:00+00:00
GST-PERP,-0.0007,2022-05-17T06:00:00+00:00
GST-PERP,-0.000698,2022-05-17T07:00:00+00:00
GST-PERP,-0.000752,2022-05-17T08:00:00+00:00
GST-PERP,-0.000746,2022-05-17T09:00:00+00:00
GST-PERP,-0.000643,2022-05-17T10:00:00+00:00
GST-PERP,-0.000603,2022-05-17T11:00:00+00:00
GST-PERP,-0.000605,2022-05-17T12:00:00+00:00
GST-PERP,-0.000624,2022-05-17T13:00:00+00:00
GST-PERP,-0.000567,2022-05-17T14:00:00+00:00
GST-PERP,-0.000534,2022-05-17T15:00:00+00:00
GST-PERP,-0.000722,2022-05-17T16:00:00+00:00
GST-PERP,-0.000928,2022-05-17T17:00:00+00:00
GST-PERP,-0.001032,2022-05-17T18:00:00+00:00
GST-PERP,-0.001024,2022-05-17T19:00:00+00:00
GST-PERP,-0.001017,2022-05-17T20:00:00+00:00
GST-PERP,-0.001009,2022-05-17T21:00:00+00:00
GST-PERP,-0.001041,2022-05-17T22:00:00+00:00
GST-PERP,-0.001155,2022-05-17T23:00:00+00:00
GST-PERP,-0.001164,2022-05-18T00:00:00+00:00
GST-PERP,-0.001094,2022-05-18T01:00:00+00:00
GST-PERP,-0.001055,2022-05-18T02:00:00+00:00
GST-PERP,-0.001129,2022-05-18T03:00:00+00:00
GST-PERP,-0.00091,2022-05-18T04:00:00+00:00
GST-PERP,-0.000845,2022-05-18T05:00:00+00:00
GST-PERP,-0.0008,2022-05-18T06:00:00+00:00
GST-PERP,-0.000839,2022-05-18T07:00:00+00:00
GST-PERP,-0.00085,2022-05-18T08:00:00+00:00
GST-PERP,-0.000788,2022-05-18T09:00:00+00:00
GST-PERP,-0.000776,2022-05-18T10:00:00+00:00
GST-PERP,-0.000719,2022-05-18T11:00:00+00:00
GST-PERP,-0.000734,2022-05-18T12:00:00+00:00
GST-PERP,-0.000827,2022-05-18T13:00:00+00:00
GST-PERP,-0.00079,2022-05-18T14:00:00+00:00
GST-PERP,-0.000658,2022-05-18T15:00:00+00:00
GST-PERP,-0.000615,2022-05-18T16:00:00+00:00
GST-PERP,-0.000603,2022-05-18T17:00:00+00:00
GST-PERP,-0.000624,2022-05-18T18:00:00+00:00
GST-PERP,-0.000808,2022-05-18T19:00:00+00:00
